start,end,weight
13584,15526,1
7947,7741,1
12768,11988,1
11973,15277,1
5403,5097,1
1861,1600,1
7401,6950,1
21719,21612,1
12774,13208,1
7741,7740,1
5332,5051,4
5026,4633,1
5314,5034,1
16321,16074,1
18777,18605,1
9237,9176,1
17826,17759,1
6149,5783,1
5576,5870,1
11110,10240,1
4936,4750,1
11198,10385,2
10937,10261,1
13626,13458,1
7052,7373,1
3168,3083,6
10863,10606,1
13275,12450,1
6779,8097,1
11569,10937,1
3593,3092,1
10871,10197,1
11502,10869,1
8646,8119,1
13966,14938,1
12744,13821,1
10950,10688,2
13432,13429,1
12835,12475,1
19222,20843,1
12691,12299,1
19735,19858,4
17984,17926,1
15971,15846,7
12411,11605,1
8182,8166,2
12239,12043,1
12789,13639,1
5393,5135,1
10334,10700,1
12380,11576,1
6712,6538,3
10456,10223,2
15656,15095,2
17021,16834,1
5711,5585,1
20285,20163,3
13548,13124,2
13634,13469,5
18537,18387,1
10311,10734,1
16650,16419,1
6863,6413,1
11477,11227,1
14342,13957,1
15416,15969,2
16967,16965,2
15999,15445,2
18866,18720,1
20986,21107,1
16015,15897,1
15513,15750,1
12007,12620,1
5141,4817,1
7755,7752,2
15861,16457,1
6128,5877,1
2985,2591,1
14365,14362,1
15384,15486,1
9521,9184,1
11577,10949,1
14718,15515,1
5585,5189,4
3081,3259,2
11557,14761,1
10871,10870,1
7041,7910,1
6130,5771,1
20285,20575,1
16098,15686,1
7821,7339,1
16688,16217,2
9426,9078,1
12334,11938,1
13621,13846,2
12291,12290,1
11558,11373,1
15131,15305,1
4451,4006,1
1772,1838,1
12797,12019,2
10599,12469,1
2692,2353,1
10235,10067,1
13160,12722,2
12788,13469,1
13159,12722,5
14356,15530,1
15941,15390,1
14345,14188,1
7414,7410,5
19842,19906,2
16653,19099,1
9863,9513,2
9095,9659,1
5289,5007,1
3093,2815,3
15307,15134,1
2403,2663,2
13628,13632,1
15114,15289,1
16173,16309,1
6131,5769,1
16872,16473,1
19364,19300,1
7266,7081,2
6611,7047,1
12196,13207,1
19741,19654,1
14403,14774,5
12902,12845,1
11246,12635,1
6779,6454,1
4665,4764,1
7303,7121,1
14013,14772,1
10689,10688,3
9224,10359,1
15446,15880,1
11840,11409,1
13403,13401,1
11052,10179,1
11124,10938,1
16428,17760,1
7243,6924,1
16325,15942,1
4241,4932,1
17173,16921,1
6294,5773,1
21766,21660,1
17414,17641,1
7231,6727,1
4778,4792,2
8078,7591,1
21808,21709,1
10945,10272,2
5058,5340,1
7611,7102,1
5053,4939,1
6375,6276,1
11991,11563,1
14576,16173,1
14008,13633,3
8951,8519,1
646,588,1
12003,14408,1
11596,11408,1
6943,6755,2
14403,14407,2
11840,12238,1
8984,8785,3
19237,19108,1
16478,16709,1
20150,19907,3
19894,19692,1
12652,12426,2
7095,6776,1
12607,14010,1
4043,4180,1
16421,16558,1
8741,8600,2
12936,13367,2
19401,19287,1
11291,11909,1
14341,13581,1
13631,13037,1
14342,14340,1
12587,12752,2
21445,21288,1
15931,15667,1
5851,6483,1
22007,22004,1
6793,6349,1
8709,8571,1
18886,19401,1
10212,9787,1
16681,16448,1
11948,11524,2
21691,21576,1
8777,8437,1
9638,9425,1
8405,7951,1
19092,19007,4
12700,13128,1
15380,16642,1
14631,14251,1
4393,4579,2
19471,19288,1
9423,9774,1
10678,10937,2
14957,15397,1
11984,11573,1
4438,4724,1
13372,13129,2
12861,12483,1
15991,16468,1
6623,6744,1
16973,17121,2
8555,8554,1
5313,5315,1
11360,10919,1
15969,15981,1
12383,12020,1
15663,15663,1
17222,16974,3
12025,12412,2
8765,8413,1
9283,9639,1
16929,16826,2
12220,12394,1
8428,8298,1
13129,12700,1
11992,11580,1
1930,1927,1
17447,17210,1
3849,3885,1
10481,10360,1
18422,18211,1
16083,15847,1
16921,16919,1
16869,16472,2
16118,16012,1
8078,8265,1
12354,13599,1
16088,16669,2
11946,11761,2
12385,13632,1
16551,16265,1
12378,12605,1
5804,5615,1
16656,16430,1
11629,12843,1
12414,12024,2
14071,13381,1
11106,10915,2
7351,6897,1
11820,11579,2
7987,7635,1
850,831,1
12160,12715,1
4033,3739,1
11174,11174,1
18863,19790,1
12275,12448,1
5542,5098,1
4584,4883,1
9693,9336,1
16386,16002,1
16122,15880,1
4574,4937,1
6431,6058,1
9474,8982,1
22637,22558,1
8449,7993,3
16703,16970,1
14027,13239,1
22123,22808,1
13819,13595,1
8186,8349,1
6166,5621,1
13819,14729,1
17424,18380,1
19721,19472,1
9965,9874,1
18834,19135,1
20372,20285,1
18167,19734,1
9421,9771,1
9802,9448,2
482,395,1
7261,7073,1
8617,8409,1
3910,4409,1
11997,13219,1
2540,2336,1
8973,8630,1
5342,5340,2
19613,19559,2
2792,2449,1
17159,17018,1
4437,4356,2
13462,13221,2
13395,13400,1
14445,14444,1
13163,13163,2
1964,1962,1
11441,11187,1
12838,12438,1
12182,12352,1
1419,1236,1
9827,9682,1
7921,7375,1
8750,8084,1
11173,11869,1
2831,2755,1
10950,11388,1
9900,10093,2
8619,8407,1
11608,10972,3
17786,18421,1
7572,7254,1
5754,5460,1
16832,16664,1
15651,15273,1
12389,11573,1
15147,14651,1
13606,13199,1
4630,4223,1
13477,13227,1
12737,12749,1
4039,3907,2
9296,9439,1
19721,19566,2
8777,8779,1
14626,14247,1
14971,14754,1
7740,7741,2
11413,11166,1
14367,13976,1
15975,16101,1
7740,8398,1
3825,4493,1
16326,16425,1
3755,3605,1
17238,17297,1
9621,10186,1
9519,9373,1
10488,10249,1
8368,8236,1
21428,22761,1
13232,13474,1
20087,19929,1
20525,20769,1
1958,2444,1
12611,12208,2
13541,13539,2
14342,14348,1
17424,18155,2
15971,15559,1
14187,13576,1
15086,16420,1
6859,7562,1
13137,13726,2
19115,19113,3
20900,21096,1
15515,15197,1
3084,3082,1
9461,9468,1
6631,6547,1
8715,8369,2
11042,10595,1
10475,11981,1
1681,1308,1
9962,9723,2
14755,14387,1
12936,12933,4
11065,10430,1
16774,16497,1
15065,14714,1
20938,21066,1
11989,16216,1
11822,12621,1
12697,13545,1
10296,10810,1
5257,5102,1
5744,5277,2
1160,1000,1
5054,4752,3
6908,6725,1
13445,13199,1
19934,20175,1
6333,6443,1
5330,5502,1
8936,8740,1
8396,9805,1
13958,15068,1
6553,7411,1
6101,5956,1
11528,11087,1
20564,20486,1
15086,14590,1
11819,11582,1
17976,17766,2
11973,11093,1
1786,1787,2
9687,9479,1
10532,10294,1
18369,18151,1
15653,15082,3
11301,11056,1
2739,2819,1
22007,22120,1
12825,12256,1
17438,17513,1
8573,8515,2
8076,7595,3
11173,11171,1
5730,5400,1
16417,16314,1
13246,12829,1
15345,15028,1
11819,11131,1
10961,12412,1
17363,17210,2
16094,15676,2
1252,1803,1
12208,14776,2
13482,13045,1
18902,19570,1
12028,11598,2
11019,10388,1
17952,17899,2
12609,13214,1
10625,10440,1
12776,12620,1
14970,14757,1
15664,15412,1
6826,7052,1
11129,10263,1
12731,12170,1
11478,10780,1
7399,8076,1
15267,15390,2
12825,12042,1
16660,16659,1
8595,8384,1
14810,14809,2
11968,13979,1
6170,5627,1
12799,12800,2
14798,16005,1
14785,14411,2
17826,18380,2
13625,13629,1
7729,7266,1
14911,14345,1
16812,16548,1
16271,16030,1
11042,10167,2
16649,16558,1
4400,5074,1
15801,15518,1
12065,12444,1
16657,16429,1
16976,17224,1
13591,13590,1
21860,21716,1
8364,8363,2
5990,5793,1
11929,11502,1
7591,9303,1
11832,12401,1
7275,6955,1
16238,15995,1
12034,11608,3
15993,15993,1
13158,13396,1
17855,18000,1
18080,18609,1
11395,11590,2
7377,6861,2
7421,7418,1
12216,12017,1
19155,18916,1
15068,14720,2
6657,6070,1
12235,11398,2
2866,2686,1
14422,14266,1
12810,13884,1
22262,22232,1
18718,18857,1
3450,3305,1
16969,16699,1
19727,19735,1
12777,12420,1
6657,6336,1
11517,11517,2
11056,10601,3
9327,8779,1
18609,19006,1
9469,9470,2
16175,16409,1
18547,19295,1
10295,9860,1
15936,15825,1
8961,8758,1
16973,17455,2
5374,5261,1
5436,7452,1
10961,10700,1
13488,13242,3
11632,11180,1
6131,7362,2
16176,16062,1
13870,14411,1
4222,4005,1
4769,4954,1
1111,988,1
20285,20199,1
16061,15817,1
11458,11212,1
9591,9525,1
16412,16311,1
10259,9846,2
17189,17655,1
16411,18363,1
10224,10224,1
414,395,1
4671,4486,1
17690,17240,1
19935,19572,2
7615,7419,5
15586,15138,1
16474,16379,1
9812,9111,1
150,144,1
8742,8743,1
6432,6161,1
3097,2989,2
4407,4106,1
6809,6204,1
12711,12550,1
12786,12228,1
5086,4888,1
11136,10703,2
14035,13706,1
6735,7048,1
13157,13396,1
16462,16599,1
12384,11844,1
15545,15401,1
15674,15106,1
16180,15815,1
13465,12800,1
3595,3368,1
11813,11996,1
1529,1688,1
11134,10686,1
15429,14993,1
11393,11162,1
5284,5176,1
15655,15093,1
7740,7087,1
13967,13963,1
18869,18782,1
6776,6775,3
5233,5522,1
5099,4511,2
8102,9470,1
12777,12403,2
20218,19916,1
13405,13164,1
1977,3083,1
9142,8644,1
11485,12311,2
17311,17310,1
5723,5344,1
3323,4727,1
10684,10269,1
10593,11734,1
18521,18477,1
3203,2867,1
3217,2939,1
3266,3084,2
13628,14010,1
16443,16344,1
8585,9285,1
17222,17222,1
13800,13704,1
12,11,1
11786,13001,1
10686,11131,3
11600,10964,1
18167,18302,1
6588,6502,1
3350,3815,1
16952,19240,1
5465,5466,1
2807,2729,1
10994,11181,1
11245,10950,1
13480,13489,1
3717,3656,1
13975,13594,1
16439,16089,3
7977,7767,1
5642,5834,1
16701,16473,2
17244,17008,1
17893,17875,1
5215,5327,1
9315,9113,1
11392,11153,1
8093,7611,1
11429,11869,1
19707,20362,1
17944,17873,1
5155,4760,1
14651,14800,1
12877,13719,1
14003,13847,1
14597,14961,1
14859,14707,2
13960,13407,1
10695,10961,3
11532,11233,1
12017,13237,1
8347,8221,1
13550,13145,1
11110,10250,1
15114,14979,1
2705,2649,1
10684,10262,3
8276,8403,2
2638,2471,1
13436,12753,1
21656,21447,1
10570,12875,1
8369,8366,1
15276,14757,1
4357,4728,1
13219,16111,1
5053,4946,1
8110,7975,1
12004,11818,1
7052,7048,2
12385,13633,1
7389,7067,2
10361,10273,1
15042,14542,1
3495,3585,1
12668,12061,1
21105,21308,1
4935,4762,1
8358,8226,3
8050,7713,1
11515,14719,1
12077,12454,1
15316,15996,1
11086,11084,1
12705,12951,1
6716,7216,1
5589,5020,1
8089,7607,2
11110,10248,1
11933,11749,1
8103,8195,1
9053,9052,2
5372,4790,1
7733,9446,1
21031,20905,1
11361,10660,1
10992,11434,1
4888,4790,1
11555,10914,1
4788,6197,1
18534,19018,1
14213,13983,2
15136,14635,1
11541,11347,3
18371,18150,1
7582,7389,1
15991,15441,1
12629,13876,1
9780,9429,1
13429,13186,3
15932,15529,1
14249,13872,1
5710,5583,1
8935,8734,1
5282,5000,2
6047,5592,2
5957,5973,1
10014,9414,2
12379,14008,3
17007,17473,1
8750,8404,1
12771,13621,1
10906,10650,1
15917,16167,1
3953,4293,1
11507,11067,1
12777,13625,1
18608,18381,2
14741,14366,1
15997,15722,1
18902,19741,1
6278,6237,1
15813,15524,1
11335,10890,1
16556,16321,1
15261,15649,1
11494,11054,2
8745,10457,1
12948,13378,1
8437,8120,3
16283,16962,1
12581,12579,1
16767,16413,1
3277,2814,1
11989,12373,1
11574,11131,1
17083,17182,2
7948,7414,1
17822,18153,1
10685,10272,1
17582,17441,1
20339,20469,1
8363,8366,1
5800,5326,1
9710,9236,1
12691,12691,2
10187,10605,2
12332,12716,1
18024,18312,1
12819,12420,4
4759,4756,1
9780,9282,1
11730,11913,4
9983,9888,1
2135,1864,1
13785,13381,1
1966,1966,2
15997,16706,2
16841,17198,1
14699,14175,2
18369,18149,1
14781,14781,1
13980,14739,1
7974,8296,1
11196,11266,1
12327,11759,1
13668,13892,1
17287,17078,1
9410,9266,1
12583,13982,1
11555,11114,1
11968,13598,2
4208,3998,2
14007,14238,1
12951,13558,1
15031,14675,1
8394,8074,2
10939,13224,1
17197,17097,1
12781,14401,1
17194,16860,1
5052,4946,1
17886,17991,1
1403,1125,1
19204,18869,1
18420,19531,1
20366,20147,1
11544,11091,2
9999,9757,4
17124,17222,2
5043,5051,1
8383,8384,2
16414,19006,1
14632,14411,1
4413,5404,1
7080,7077,2
16443,16350,1
15604,15333,2
7049,6734,3
11231,11322,1
6393,6723,1
8642,8113,2
8744,8600,2
21974,21880,1
7040,6732,1
3185,3118,1
22470,22398,1
16189,18155,1
8736,8588,1
8615,8614,1
12009,11824,1
11946,11759,1
14703,14554,1
12361,12187,2
10589,11681,1
11483,11044,1
11398,11154,1
2947,2783,1
11600,12417,1
9181,8838,1
4529,4380,1
6975,7294,1
7534,8691,1
5884,6726,2
12884,12696,1
15315,16706,1
16341,16200,1
7112,6983,2
10576,10400,1
12353,12179,1
6715,6714,1
16661,17180,1
13213,12395,1
13400,13156,4
1346,1256,1
20899,21021,1
1598,1428,1
14739,14951,1
14449,14051,1
19733,20388,1
12408,12406,1
2982,2732,1
5588,5297,1
12283,13511,1
11536,11333,1
15060,14834,1
13007,12590,1
22273,22054,1
5436,7453,1
8921,9065,2
8913,8704,1
11357,10663,1
17781,17606,1
14449,16018,1
8115,7978,1
4252,4043,1
16455,16218,3
16880,16750,1
10439,10201,1
6370,6007,1
17653,18158,1
11569,13630,1
11360,10918,1
21162,21302,1
18654,18568,1
13119,12933,2
10085,9685,1
10898,10452,2
5326,5213,1
11484,11045,2
6655,6170,1
2379,2378,1
15569,15304,1
10861,12711,2
6669,7626,1
16451,16213,1
14724,14347,2
999,998,1
18886,18619,3
7104,6974,2
6291,6135,1
20152,20276,1
6158,6063,1
5096,5095,1
12390,11575,1
12534,11916,1
5741,5388,1
17976,18385,3
7476,7807,1
10206,9643,1
7688,7685,1
5883,7041,1
8633,8427,1
8770,8971,2
14109,13376,1
8609,9098,1
7079,6768,1
6725,6541,2
9423,9074,1
9124,8982,1
10259,9688,1
15002,15137,1
19230,19400,1
11589,10695,1
20370,20277,1
11580,11380,1
10026,10025,1
3202,2755,1
10296,9961,1
12777,12381,1
11064,10013,2
10864,10188,1
14517,14423,1
12380,11572,2
12579,11966,1
12448,12270,1
17185,16937,1
12808,12809,1
11913,13132,1
11129,12623,1
7269,7077,2
5087,4586,1
10211,10042,1
9048,9046,2
13709,13672,1
17964,17816,1
15091,14761,1
8747,8747,1
1146,1075,1
16415,18147,2
6776,6512,1
7689,7541,1
17666,17367,2
7561,7048,1
6912,6396,1
18896,18894,1
4454,4372,1
11525,11768,2
12773,13021,1
20056,20006,1
13534,13367,1
6611,6736,1
5274,4901,1
14797,15146,2
5869,5464,1
5095,5097,2
7052,6734,1
10129,10127,1
10684,12008,1
12930,12306,1
17329,17644,1
7287,6777,1
16947,16849,1
8410,8088,2
11694,11426,1
14075,13553,1
17127,16871,1
13219,12615,1
10455,9796,1
1583,1480,1
11485,10850,2
8408,8616,2
9328,8785,1
6399,6297,1
10485,10667,2
16973,16866,3
6707,6708,1
11364,11238,1
5535,5097,1
14016,13866,2
11529,11086,1
11163,10975,1
12697,11912,1
15399,15091,1
16769,16942,1
9119,9821,2
1718,1787,1
10503,10269,1
14046,13668,1
12722,11946,1
3024,3023,1
13133,12948,2
9459,9113,1
17091,17023,1
19909,20274,1
4168,4030,1
9428,11521,1
9079,8582,1
6431,6165,1
10301,9723,2
17523,17122,1
15837,15404,2
18547,18896,1
16070,16180,1
5483,5592,1
22834,22818,1
22695,22767,1
16238,16130,2
19111,19925,1
13552,13132,1
5312,6149,1
7991,7785,1
16849,16952,1
6743,6741,2
8750,11546,1
16869,16471,2
11866,11620,1
12823,12037,1
3653,3333,2
6939,7390,1
7052,6757,1
22417,22354,1
16973,17457,2
7248,7057,1
14196,13583,1
9468,8773,1
3963,3593,1
5899,6145,1
15117,14996,1
10074,9465,1
15828,15403,1
14135,13899,1
3205,3305,1
7089,6441,1
17847,17666,1
4596,4277,1
15147,14876,1
15651,15396,2
16475,16382,1
2731,2384,3
7278,6768,2
22116,22164,1
20824,21209,1
5882,5778,2
10717,10539,1
6729,6299,1
9062,10015,1
2582,2378,2
6779,6337,2
6057,5797,1
16089,15667,1
12423,12422,2
20481,20135,1
13869,13642,1
1524,4217,1
11938,11759,1
4902,4605,1
16916,17067,1
12729,13166,1
3798,3867,1
13984,13599,1
8780,9123,1
5253,5250,1
11575,11373,1
14013,14017,1
2588,2808,2
9449,13195,1
11129,10946,1
10258,10260,1
15253,15072,1
7437,7113,1
9473,10084,1
12866,12272,1
17202,17356,1
18380,18882,2
15818,15819,1
15079,14578,2
12415,11600,1
6602,6137,1
6135,6912,1
5995,5625,1
16819,17328,1
16078,15828,1
11815,11578,1
4495,7114,1
7092,7089,1
3907,3584,2
12876,13719,1
7280,6963,1
14013,13460,1
20356,20718,1
7083,7738,1
11312,12325,2
15876,15713,3
11603,10967,1
11744,13150,1
7615,7103,9
4634,4449,2
9378,9184,1
17078,18151,1
19294,19293,1
8405,8096,1
20901,20799,1
6544,6251,1
9410,10008,1
5206,5035,1
20134,19900,1
5222,5334,1
10475,10917,1
5224,5060,1
836,755,1
16968,17119,3
8560,8039,1
12208,12000,1
11394,11152,1
7270,7946,1
11486,11299,1
15518,15372,1
15675,15676,1
6728,6729,1
11364,11123,3
10667,10359,1
6659,6454,1
19540,19253,1
11997,11575,1
10354,9939,2
9459,9111,1
17668,17602,1
18656,18324,1
484,395,1
10918,10477,1
19917,20282,5
13530,13527,1
11508,11060,1
18608,18535,1
17000,16744,1
9655,9087,1
4253,4252,1
15931,15809,4
14596,14219,1
16313,16265,1
11356,12595,1
3676,3509,1
9658,9299,2
18646,18420,1
14373,14215,1
15252,16060,1
13148,13146,2
2539,2335,1
1787,2312,1
16236,16612,1
8580,8241,1
12654,12044,1
4102,4043,1
8279,7752,1
9669,9116,1
13144,13141,1
293,534,1
12211,11574,1
17430,17655,1
2236,2016,1
872,872,1
15407,14964,1
8104,8110,1
5156,4666,1
15998,17460,1
14913,14860,1
6802,6804,1
5881,6602,1
15339,15019,1
10758,10599,1
2550,2356,1
10038,9647,3
12897,12437,1
1661,1566,1
8167,7348,1
15949,15393,1
8305,8118,3
17210,16854,1
11156,10526,1
8830,8470,1
13592,13179,1
6438,6437,1
5548,5842,1
5425,5319,1
1252,1252,1
9281,8726,1
17458,17456,1
7693,7220,1
16930,17760,1
15779,15592,1
15438,15872,1
1754,1958,1
10444,10036,1
7328,7138,1
16462,16858,1
14784,16372,1
2439,2695,1
12214,14780,1
17202,17582,1
11990,12774,1
8410,8412,1
10648,10460,1
10657,10272,1
4376,4742,1
10205,9429,1
13734,13993,2
12499,12262,3
10048,9658,1
10681,12621,1
12655,12432,2
14828,14541,1
7606,7409,1
8406,8403,1
17431,17427,1
7260,7080,1
16208,16771,1
12057,11623,2
6874,7114,1
9943,9423,1
13170,12339,1
7914,7389,1
12328,11931,1
5350,6175,1
9088,8740,1
8135,8461,1
4329,4106,1
6331,7611,1
18611,18289,1
13158,13156,5
11593,11144,1
7741,7946,2
20741,20993,1
13118,13121,2
13183,12760,1
4261,4261,1
10045,11536,1
10054,12361,1
12383,12389,1
13979,13438,1
3505,3592,1
11373,10682,3
9221,10037,1
3092,3091,1
7241,7562,1
16201,16670,6
17210,17361,1
7745,9109,1
4495,6872,1
9834,9477,1
12701,11911,1
13999,14384,1
10589,10352,1
4431,4207,2
7856,7589,1
7850,7558,1
11523,10883,1
11569,13632,1
9129,9129,1
10298,11175,1
16710,16478,1
15627,15239,1
13224,12616,1
14000,13627,1
18401,18549,1
10885,11077,1
16881,17232,1
5057,4477,3
16972,16706,1
4454,4451,1
20893,20713,1
16428,17571,1
6149,5900,1
14342,13581,1
22040,22039,1
5157,4768,1
5238,4830,1
10483,10243,1
12011,12793,1
12791,12108,1
11596,11594,1
9326,9825,1
13197,12892,1
2113,2112,1
14764,14009,1
3276,3094,2
11493,11489,1
12385,11573,2
15082,15083,1
16819,16419,1
15964,15843,1
10246,14008,1
6070,6443,1
14885,14487,1
7749,7417,2
3367,2985,1
7592,9097,1
16432,16084,1
22298,22302,1
17670,17460,1
10563,10338,1
3083,2973,1
14353,13966,1
14997,14784,1
9469,9823,1
8118,7982,2
12699,13785,1
12211,11576,1
8781,9128,1
11948,11948,1
12010,15996,1
13727,14473,1
14724,14938,1
10510,9845,2
14242,14011,1
6395,6466,1
11768,11526,1
12361,13193,1
20488,20145,1
11818,11131,1
12977,13167,1
7414,7287,1
6251,6062,1
2944,4215,1
10685,11130,1
8276,7744,1
11520,10789,1
12767,12379,1
16976,16473,2
10925,10242,2
1979,1783,1
21579,21889,1
15643,15522,4
15963,15678,1
16968,17664,3
11690,11140,2
9836,11579,1
1630,1473,1
8583,8868,1
13154,12965,2
15996,15592,3
1289,1238,1
7914,7851,1
2778,2558,1
16409,16310,1
15064,18262,1
3074,3345,2
11136,12799,1
12021,11592,1
16950,16685,1
11198,11196,1
7591,8076,1
4733,4633,1
3437,3401,1
6656,6453,1
10262,10682,3
9439,9086,1
10419,10180,1
11477,11045,1
17849,17887,1
8038,7698,1
10488,10252,1
15875,15600,1
15384,15267,1
12647,12247,3
4123,4207,1
13548,13131,2
13163,13170,1
20158,20162,1
16822,16661,1
21133,21134,1
22726,22828,1
12220,12792,1
15876,15445,4
4215,4131,1
11961,12990,1
16478,16240,1
8784,8426,2
16943,16770,1
5212,5040,3
2337,2140,1
21752,21890,1
17027,17124,1
12825,12430,1
6950,6640,1
21715,22118,1
15921,15368,1
10298,9874,1
18519,18158,1
10438,10201,1
11295,10787,1
12947,12700,1
16413,16419,1
6730,6400,2
7973,7437,1
9097,8408,1
5337,7413,1
19377,19201,1
13146,12715,1
8377,8582,2
11913,12308,3
15414,15421,2
9999,9756,3
7252,7178,1
5515,5342,1
15900,15737,1
11819,12213,1
19846,20371,1
13637,13465,1
9966,10992,1
15378,15176,1
5312,5902,1
14517,14642,1
14001,13849,1
14947,14365,1
12032,11410,1
8408,8617,1
4156,4236,1
13466,13047,1
14335,14564,1
6350,6083,1
7902,7349,1
14347,13958,1
10076,9831,1
